paper_id,file_name,relative_path,category,file_type,file_size,content_hash,canonical_title,authors,year,venue,doi,arxiv_id,source_url,abstract_available,full_text_available,page_count,extraction_status,extraction_quality,duplicate_group,supersedes_or_superseded_by,processing_status,notes
A42439,42439_PhysPatch-A-Physically-Realizable-and-Transferable-Adversarial-Patch-Attack-for-Multimodal.pdf,Adversarial-ML-Attacks/42439_PhysPatch-A-Physically-Realizable-and-Transferable-Adversarial-Patch-Attack-for-Multimodal.pdf,Adversarial-ML-Attacks,pdf,6040636,78efb4d297a1fac8e7a5bf77255c8fdddfdb27f56c3d6e7653126a7cfa3be9f6,PhysPatch: A Physically Realizable and Transferable Adversarial Patch Attack for Multimodal Large Language Models-based Autonomous Driving Systems,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37071,37071_Dual-Branch-Asymmetric-Discrepancy-Learning-Based-on-Fake-Image-Pattern-Coexistence-for-AI.pdf,Deepfake-Forgery-Detection/37071_Dual-Branch-Asymmetric-Discrepancy-Learning-Based-on-Fake-Image-Pattern-Coexistence-for-AI.pdf,Deepfake-Forgery-Detection,pdf,3054172,e2d18b0d7cec05fdd8564a7eeeccb419daff7eb5ddaa80fa89838878d5d544ff,Dual-Branch Asymmetric Discrepancy Learning Based on Fake Image Pattern-Coexistence for AI-Generated Image Detection,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37334,37334_Improving-Deepfake-Detection-with-Reinforcement-Learning-Based-Adaptive-Data-Augmentation.pdf,Deepfake-Forgery-Detection/37334_Improving-Deepfake-Detection-with-Reinforcement-Learning-Based-Adaptive-Data-Augmentation.pdf,Deepfake-Forgery-Detection,pdf,4527089,3b7993364bc998bee550197a45e369cbf4dc29cc7bbea5668c1e15aa445cfd98,Improving Deepfake Detection with Reinforcement Learning-Based Adaptive Data Augmentation,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37421,37421_MIRAGE-Towards-AI-Generated-Image-Detection-in-the-Wild.pdf,Deepfake-Forgery-Detection/37421_MIRAGE-Towards-AI-Generated-Image-Detection-in-the-Wild.pdf,Deepfake-Forgery-Detection,pdf,4945704,b6746f464c3fe16a0a239b72eb5a440af545afe5e6808ea465a2905f3a4075d5,MIRAGE: Towards AI-Generated Image Detection in the Wild,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37473,37473_ResProto-FD-Visual-Language-Residual-Prototype-Sets-for-Generalized-Face-Forgery-Detection.pdf,Deepfake-Forgery-Detection/37473_ResProto-FD-Visual-Language-Residual-Prototype-Sets-for-Generalized-Face-Forgery-Detection.pdf,Deepfake-Forgery-Detection,pdf,503729,5dc4138b6b7e641573faa065dccc45e847f0b6b8ccf1a024fbfbcb3da929cbf0,ResProto-FD: Visual-Language Residual Prototype Sets for Generalized Face Forgery Detection,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37553,37553_Decision-Driven-Orthogonal-Learning-with-Complementary-Feature-Mining-for-Robust-Synthetic.pdf,Deepfake-Forgery-Detection/37553_Decision-Driven-Orthogonal-Learning-with-Complementary-Feature-Mining-for-Robust-Synthetic.pdf,Deepfake-Forgery-Detection,pdf,655153,992c7d2e5dc732e19aeda874011554dea8516407d48ab0055974a4c6803664c2,Decision-Driven Orthogonal Learning with Complementary Feature Mining for Robust Synthetic Image Detection,,2026,AAAI-26,,,,True,True,8,ok,high,,,card-present,
A37865,37865_Creating-Blank-Canvas-Against-AI-enabled-Image-Forgery.pdf,Deepfake-Forgery-Detection/37865_Creating-Blank-Canvas-Against-AI-enabled-Image-Forgery.pdf,Deepfake-Forgery-Detection,pdf,999237,ed7d1ba649e58ab2479bc46b8033f14c2cf36d8f767495770cc648d37d8fc230,Creating Blank Canvas Against AI-enabled Image Forgery,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37945,37945_FaceShield-Explainable-Face-Anti-Spoofing-with-Multimodal-Large-Language-Models.pdf,Deepfake-Forgery-Detection/37945_FaceShield-Explainable-Face-Anti-Spoofing-with-Multimodal-Large-Language-Models.pdf,Deepfake-Forgery-Detection,pdf,6897684,4ca7e631caa70535e5154f58e79d33ebba1b872e2a1d97d9a082ecd2e938c91d,FaceShield: Explainable Face Anti-Spoofing with Multimodal Large Language Models,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A38060,38060_Explainable-Synthetic-Image-Detection-Through-Diffusion-Timestep-Ensembling.pdf,Deepfake-Forgery-Detection/38060_Explainable-Synthetic-Image-Detection-Through-Diffusion-Timestep-Ensembling.pdf,Deepfake-Forgery-Detection,pdf,3839518,052d0073704cd9b9a2512110736d9e9b5733f99865bf2374b759f232ecf3b431,Explainable Synthetic Image Detection Through Diffusion Timestep Ensembling,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40886,40886_Beyond-Binary-Classification-A-Semi-supervised-Approach-to-Generalized-AI-generated-Image.pdf,Deepfake-Forgery-Detection/40886_Beyond-Binary-Classification-A-Semi-supervised-Approach-to-Generalized-AI-generated-Image.pdf,Deepfake-Forgery-Detection,pdf,1701899,532b7c63d3f7d165c36550f2601ee815963b958bfec19bb70f87b08d2689700b,Beyond Binary Classification: A Semi-supervised Approach to Generalized AI-generated Image Detection,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40907,40907_Detect-All-Type-Deepfake-Audio-Wavelet-Prompt-Tuning-for-Enhanced-Auditory-Perception.pdf,Deepfake-Forgery-Detection/40907_Detect-All-Type-Deepfake-Audio-Wavelet-Prompt-Tuning-for-Enhanced-Auditory-Perception.pdf,Deepfake-Forgery-Detection,pdf,1554486,c6663f787f1bac83ac2631646b02c177dfd7a7a320bfb489a10f403be1ba9ed5,Detect All-Type Deepfake Audio: Wavelet Prompt Tuning for Enhanced Auditory Perception,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40928,40928_DeformTrace-A-Deformable-State-Space-Model-with-Relay-Tokens-for-Temporal-Forgery-Localiza.pdf,Deepfake-Forgery-Detection/40928_DeformTrace-A-Deformable-State-Space-Model-with-Relay-Tokens-for-Temporal-Forgery-Localiza.pdf,Deepfake-Forgery-Detection,pdf,994305,ac6db4b7bc1f0b4299709b8436a96eb74fa871d452f5bc67830393b1522637ac,DeformTrace: A Deformable State Space Model with Relay Tokens for Temporal Forgery Localization,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A41234,41234_RealNet-Efficient-and-Unsupervised-Detection-of-AI-Generated-Images-via-Real-Only-Represen.pdf,Deepfake-Forgery-Detection/41234_RealNet-Efficient-and-Unsupervised-Detection-of-AI-Generated-Images-via-Real-Only-Represen.pdf,Deepfake-Forgery-Detection,pdf,1294971,e92c0b89409768eeb0c593c5105a60d1966acedcc79ccb5f732af45bb9f8e828,RealNet: Efficient and Unsupervised Detection of AI-Generated Images via Real-Only Representation Learning,,2026,AAAI-26,,,,True,True,10,ok,high,,,card-present,
A41525,41525_Breakable-Machine-A-K-12-Classroom-Game-for-Transformative-AI-Literacy-Through-Spoofing-an.pdf,Deepfake-Forgery-Detection/41525_Breakable-Machine-A-K-12-Classroom-Game-for-Transformative-AI-Literacy-Through-Spoofing-an.pdf,Deepfake-Forgery-Detection,pdf,16190836,8872c83dbaecb3c110f298592533d9a587dec227c9ea11399fc65d5c885a39d7,Breakable Machine: A K–12 Classroom Game for Transformative AI Literacy Through Spoofing and eXplainable AI (XAI),,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37002,37002_VoiceCloak-A-Multi-Dimensional-Defense-Framework-Against-Unauthorized-Diffusion-Based-Voic.pdf,Defense-Mitigation/37002_VoiceCloak-A-Multi-Dimensional-Defense-Framework-Against-Unauthorized-Diffusion-Based-Voic.pdf,Defense-Mitigation,pdf,2796457,b50513a26e2c378a1faa3cfff221f5024e46d82155752b7d52a3bbabfb2308ef,VoiceCloak: A Multi-Dimensional Defense Framework Against Unauthorized Diffusion-Based Voice Cloning,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37924,37924_Certified-but-Fooled-Breaking-Certified-Defenses-with-Ghost-Certificates.pdf,Defense-Mitigation/37924_Certified-but-Fooled-Breaking-Certified-Defenses-with-Ghost-Certificates.pdf,Defense-Mitigation,pdf,3172463,78087311be2bf70ac774db42ca07292b6890e424aead02a8868476f78ac30286,Certified but Fooled! Breaking Certified Defences with Ghost Certificates,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A39732,39732_Towards-Robust-Text-Attributed-Federated-Graph-Learning-Multimodal-Threats-and-Defense.pdf,Defense-Mitigation/39732_Towards-Robust-Text-Attributed-Federated-Graph-Learning-Multimodal-Threats-and-Defense.pdf,Defense-Mitigation,pdf,1815173,5dd7d4142402e49c7b6a43fd162936a00e3f285bc60d3cbfdd9fa942d1bdaf77,Towards Robust Text-Attributed Federated Graph Learning: Multimodal Threats and Defense,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A39818,39818_TowerMind-A-Tower-Defence-Game-Learning-Environment-and-Benchmark-for-LLM-as-Agents.pdf,Defense-Mitigation/39818_TowerMind-A-Tower-Defence-Game-Learning-Environment-and-Benchmark-for-LLM-as-Agents.pdf,Defense-Mitigation,pdf,6257837,0052d6e04470f593a5bcb644db131c632e604c0d96d685b779b5b2fe46359b80,TowerMind: A Tower Defence Game Learning Environment and Benchmark for LLM as Agents,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40129,40129_Perturbing-to-Preserve-Defending-Fragile-Knowledge-in-Online-Continual-Learning.pdf,Defense-Mitigation/40129_Perturbing-to-Preserve-Defending-Fragile-Knowledge-in-Online-Continual-Learning.pdf,Defense-Mitigation,pdf,6823443,5f24f9950d42f8d7992a84773aa04e1705a3f10e2b2e33d495829653059690ba,Perturbing to Preserve: Defending Fragile Knowledge in Online Continual Learning,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40432,40432_RAGFort-Dual-Path-Defense-Against-Proprietary-Knowledge-Base-Extraction-in-Retrieval-Augme.pdf,Defense-Mitigation/40432_RAGFort-Dual-Path-Defense-Against-Proprietary-Knowledge-Base-Extraction-in-Retrieval-Augme.pdf,Defense-Mitigation,pdf,675711,6d7e63b9021ddfc4e30343e53b151d6f525db5616d70c79f9076dfbcf6801d3c,RAGFort: Dual-Path Defense Against Proprietary Knowledge Base Extraction in Retrieval-Augmented Generation,,2026,AAAI-26,,,,True,True,8,ok,high,,,card-present,
A41134,41134_Shadows-in-the-Code-Exploring-the-Risks-and-Defenses-of-LLM-based-Multi-Agent-Software-Dev.pdf,Defense-Mitigation/41134_Shadows-in-the-Code-Exploring-the-Risks-and-Defenses-of-LLM-based-Multi-Agent-Software-Dev.pdf,Defense-Mitigation,pdf,768695,f665e22462c6cd9b9be870450fc213732b5d570958bff70103e5de01fdec6d08,Shadows in the Code: Exploring the Risks and Defenses of LLM-based Multi-Agent Software Development Systems,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A41145,41145_CoSPED-Consistent-Soft-Prompt-Targeted-Data-Extraction-and-Defense.pdf,Defense-Mitigation/41145_CoSPED-Consistent-Soft-Prompt-Targeted-Data-Extraction-and-Defense.pdf,Defense-Mitigation,pdf,314490,9af4222946753c9de97a864d9fd049c12313ebc1c9648f06b07e3a121ec9260c,CoSPED: Consistent Soft Prompt Targeted Data Extraction and Defense,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A42364,42364_Framework-GNN-AID-Graph-Neural-Network-Analysis-Interpretation-and-Defense.pdf,Defense-Mitigation/42364_Framework-GNN-AID-Graph-Neural-Network-Analysis-Interpretation-and-Defense.pdf,Defense-Mitigation,pdf,785332,6427df2262446ee4e4d31b3bf6b2de73d06d51df36a00d35757274d82123abc2,"GNN-AID: Graph Neural Network Analysis, Interpretation and Defense",,2026,AAAI-26,,,,True,True,3,ok,high,,,card-present,
A37038,37038_Uncovering-Pretraining-Code-in-LLMs-A-Syntax-Aware-Attribution-Approach.pdf,Model-IP-Protection/37038_Uncovering-Pretraining-Code-in-LLMs-A-Syntax-Aware-Attribution-Approach.pdf,Model-IP-Protection,pdf,609238,9bf6a31bc24346e9b36f7cc7a6520cf7dfb7cabf6330ffc2cc55392ff76137ca,Uncovering Pretraining Code in LLMs: A Syntax-Aware Attribution Approach (SynPrune),,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37103,37103_Sim-to-Real-An-Unsupervised-Noise-Layer-for-Screen-Camera-Watermarking-Robustness.pdf,Model-IP-Protection/37103_Sim-to-Real-An-Unsupervised-Noise-Layer-for-Screen-Camera-Watermarking-Robustness.pdf,Model-IP-Protection,pdf,4012280,a98952ef880c21c0597dcd8ba260967af5b81f20570892ef110e442839ce997f,Sim-to-Real (S2R): An Unsupervised Noise Layer for Screen-Camera Watermarking Robustness,,2026,AAAI-26,,,,True,True,8,ok,high,,,card-present,
A37412,37412_GenPTW-Latent-Image-Watermarking-for-Provenance-Tracing-and-Tamper-Localization.pdf,Model-IP-Protection/37412_GenPTW-Latent-Image-Watermarking-for-Provenance-Tracing-and-Tamper-Localization.pdf,Model-IP-Protection,pdf,1360562,a110151440d5432570d80063de9a6b32db6c494614c23534822a8029240fe928,GenPTW: Latent Image Watermarking for Provenance Tracing and Tamper Localization,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37429,37429_Can-Protective-Watermarking-Safeguard-the-Copyright-of-3D-Gaussian-Splatting.pdf,Model-IP-Protection/37429_Can-Protective-Watermarking-Safeguard-the-Copyright-of-3D-Gaussian-Splatting.pdf,Model-IP-Protection,pdf,5233848,164b504a0b3a5a48d72007d2f87eea7fe756ab565b65e48c6d91f0db3c18e786,Can Protective Watermarking Safeguard the Copyright of 3D Gaussian Splatting?,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A38094,38094_OptMark-Robust-Multi-bit-Diffusion-Watermarking-via-Inference-Time-Optimization.pdf,Model-IP-Protection/38094_OptMark-Robust-Multi-bit-Diffusion-Watermarking-via-Inference-Time-Optimization.pdf,Model-IP-Protection,pdf,4198712,275c1c6c0f5352175cf75abb64db55d8de98977ab1847e77b3e72d680469644b,OptMark: Robust Multi-bit Diffusion Watermarking via Inference Time Optimization,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A39041,39041_Removing-Box-Free-Watermarks-for-Image-to-Image-Models-via-Query-Based-Reverse-Engineering.pdf,Model-IP-Protection/39041_Removing-Box-Free-Watermarks-for-Image-to-Image-Models-via-Query-Based-Reverse-Engineering.pdf,Model-IP-Protection,pdf,2695951,2a2a367630d54678c0ae8193b74ea1a751ab77bfaa98ff900df882091256850c,Removing Box-Free Watermarks for Image-to-Image Models via Query-Based Reverse Engineering,,2026,AAAI-26,,,,True,True,8,ok,high,,,card-present,
A39199,39199_Robust-Watermarking-on-Gradient-Boosting-Decision-Trees.pdf,Model-IP-Protection/39199_Robust-Watermarking-on-Gradient-Boosting-Decision-Trees.pdf,Model-IP-Protection,pdf,572878,33a439a8af94c0641d468bebd5c5d22ca9344b2149bac1e8d2780e93e3c2f08c,Robust Watermarking on Gradient Boosting Decision Trees,,2026,AAAI-26,,,,True,True,10,ok,high,,,card-present,
A39623,39623_Exact-Shapley-Attributions-in-Quadratic-time-for-FANOVA-Gaussian-Processes.pdf,Model-IP-Protection/39623_Exact-Shapley-Attributions-in-Quadratic-time-for-FANOVA-Gaussian-Processes.pdf,Model-IP-Protection,pdf,2376245,fa21037117f1eda1b0b7d2c31975d4de7065b6d30d928efd5712a2e715825993,Exact Shapley Attributions in Quadratic-time for FANOVA Gaussian Processes,,2026,AAAI-26,,,,True,True,8,ok,high,,,card-present,
A39992,39992_DeepTracer-Tracing-Stolen-Model-via-Deep-Coupled-Watermarks.pdf,Model-IP-Protection/39992_DeepTracer-Tracing-Stolen-Model-via-Deep-Coupled-Watermarks.pdf,Model-IP-Protection,pdf,560650,d886bdc2da72c95481c295fbc831cb2ce99305a304ed076f3365016cc61a38d4,DeepTracer: Tracing Stolen Model via Deep Coupled Watermarks,,2026,AAAI-26,,,,True,True,8,ok,high,,,card-present,
A40030,40030_VeriFlow-Modeling-Distributions-for-Neural-Network-Verification.pdf,Model-IP-Protection/40030_VeriFlow-Modeling-Distributions-for-Neural-Network-Verification.pdf,Model-IP-Protection,pdf,189576,7c61c1e07e1eebd79c2bf74dfc9d1cce809f2a73f81b73bb2cda69e8e248bad0,VeriFlow: Modeling Distributions for Neural Network Verification,,2026,AAAI-26,,2406.14265,https://arxiv.org/abs/2406.14265,True,True,9,ok,high,,,card-present,
A40546,40546_WaterMod-Modular-Token-Rank-Partitioning-for-Probability-Balanced-LLM-Watermarking.pdf,Model-IP-Protection/40546_WaterMod-Modular-Token-Rank-Partitioning-for-Probability-Balanced-LLM-Watermarking.pdf,Model-IP-Protection,pdf,539766,0d6bbca53243ab49f481de561f1b71b0bc1103bdcd356d8694425b42a4483a98,WaterMod: Modular Token-Rank Partitioning for Probability-Balanced LLM Watermarking,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40561,40561_Anchor-Watermark-Robust-Attribution-for-Diffusion-based-Text-to-Audio-Model.pdf,Model-IP-Protection/40561_Anchor-Watermark-Robust-Attribution-for-Diffusion-based-Text-to-Audio-Model.pdf,Model-IP-Protection,pdf,2852660,fccff23af7af860098ae8279d7b4bc0f820c52b086d5fe76d892d3fcd65672ff,Anchor Watermark: Robust Attribution for Diffusion-based Text-to-Audio Model,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40575,40575_Perturb-Your-Data-Paraphrase-Guided-Training-Data-Watermarking.pdf,Model-IP-Protection/40575_Perturb-Your-Data-Paraphrase-Guided-Training-Data-Watermarking.pdf,Model-IP-Protection,pdf,392318,9e00ab989e2f9099630203a702f0a4b0ffbf714d70b66013a1a62c6384b30afc,Perturb Your Data: Paraphrase-Guided Training Data Watermarking (SPECTRA),,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40728,40728_RegionMarker-A-Region-Triggered-Semantic-Watermarking-Framework-for-Embedding-as-a-Service.pdf,Model-IP-Protection/40728_RegionMarker-A-Region-Triggered-Semantic-Watermarking-Framework-for-Embedding-as-a-Service.pdf,Model-IP-Protection,pdf,528576,e52fdb04393f6ff6cfae12ae6a229e74cf79ac7de9a119d127cfa617bb9e7761,RegionMarker: A Region-Triggered Semantic Watermarking Framework for Embedding-as-a-Service Copyright Protection,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40843,40843_StyleSentinel-Reliable-Artistic-Copyright-Verification-via-Stylistic-Fingerprints.pdf,Model-IP-Protection/40843_StyleSentinel-Reliable-Artistic-Copyright-Verification-via-Stylistic-Fingerprints.pdf,Model-IP-Protection,pdf,2685578,a7a43551ba618372304f2966bf4971d95d3557652a470da6bb69745d0b69e395,StyleSentinel: Reliable Artistic Copyright Verification via Stylistic Fingerprints,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40851,40851_One-for-All-Synthesis-Free-Fingerprint-Learning-for-Attribution-of-In-the-Wild-Synthetic-I.pdf,Model-IP-Protection/40851_One-for-All-Synthesis-Free-Fingerprint-Learning-for-Attribution-of-In-the-Wild-Synthetic-I.pdf,Model-IP-Protection,pdf,484963,110ec8de4a69e4811a1dc6cf918e5b2d57e40b5a1e8ea117068df2adb76e0ab6,One for All: Synthesis-Free Fingerprint Learning for Attribution of In-the-Wild Synthetic Images,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40892,40892_RAIN-Redundancy-Aware-Latent-Injection-for-Quality-Preserving-Image-Watermarking.pdf,Model-IP-Protection/40892_RAIN-Redundancy-Aware-Latent-Injection-for-Quality-Preserving-Image-Watermarking.pdf,Model-IP-Protection,pdf,4767033,3ce0f8a9c066d2da70b97fa6fb3084f47d9aa6f857d2ad872610f9a13ac1386e,RAIN: Redundancy-Aware Latent Injection for Quality-Preserving Image Watermarking,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40901,40901_ARIW-Framework-Adaptive-Robust-Iterative-Watermarking-Framework.pdf,Model-IP-Protection/40901_ARIW-Framework-Adaptive-Robust-Iterative-Watermarking-Framework.pdf,Model-IP-Protection,pdf,8484639,8ed2b7fd474587ae5fb686ed5c11287774337ce16b84725b0df84e164b5eda4e,ARIW-Framework: Adaptive Robust Iterative Watermarking Framework,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40909,40909_iSeal-Encrypted-Fingerprinting-for-Reliable-LLM-Ownership-Verification.pdf,Model-IP-Protection/40909_iSeal-Encrypted-Fingerprinting-for-Reliable-LLM-Ownership-Verification.pdf,Model-IP-Protection,pdf,354500,7eefc3c31703d09ba38276fcb7e215b08654da64afe04c4722886b9d73d0aaa4,iSeal: Encrypted Fingerprinting for Reliable LLM Ownership Verification,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40910,40910_Bridging-the-Copyright-Gap-Do-Large-Vision-Language-Models-Recognize-and-Respect-Copyright.pdf,Model-IP-Protection/40910_Bridging-the-Copyright-Gap-Do-Large-Vision-Language-Models-Recognize-and-Respect-Copyright.pdf,Model-IP-Protection,pdf,1860751,479babf4059c4db4253a3db9017a4841ee6a9b8ee41ce8b12206799dc7a8c624,Bridging the Copyright Gap: Do Large Vision-Language Models Recognize and Respect Copyrighted Content?,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40921,40921_MSAT-LDM-Toward-Transferable-High-Fidelity-Watermarking-for-Latent-Diffusion-Model-via-Mod.pdf,Model-IP-Protection/40921_MSAT-LDM-Toward-Transferable-High-Fidelity-Watermarking-for-Latent-Diffusion-Model-via-Mod.pdf,Model-IP-Protection,pdf,2920340,f4d4d2744347a21e14f75c90a770708d276e1d319b3040ab2d83c55134577905,MSAT-LDM: Toward Transferable High-Fidelity Watermarking for Latent Diffusion Model via Modular Self-Augmented Training,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A41092,41092_ARGH-Mark-Anchor-Synchronized-Watermarking-with-Hamming-Correction-for-Robust-and-Quality.pdf,Model-IP-Protection/41092_ARGH-Mark-Anchor-Synchronized-Watermarking-with-Hamming-Correction-for-Robust-and-Quality.pdf,Model-IP-Protection,pdf,396684,8ad48b6c2b5a7b683436126b8a11ea0a529cf3b96c2903a6e695b2d9f75ce525,ARGH-Mark: Anchor-Synchronized Watermarking with Hamming Correction for Robust and Quality-Preserving LLM Attribution,,2026,AAAI-26,,,,True,True,8,ok,high,,,card-present,
A36972,36972_SIDE-Surrogate-Conditional-Data-Extraction-from-Diffusion-Models.pdf,Multi-keyword-match/36972_SIDE-Surrogate-Conditional-Data-Extraction-from-Diffusion-Models.pdf,Multi-keyword-match,pdf,5874265,1eb3bfe970b1ec89b6b2b21ef3834dc675931a9bc5813f75088682155bedc1fa,SIDE: Surrogate Conditional Data Extraction from Diffusion Models,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A36989,36989_Unveiling-the-Attribute-Misbinding-Threat-in-Identity-Preserving-Models.pdf,Multi-keyword-match/36989_Unveiling-the-Attribute-Misbinding-Threat-in-Identity-Preserving-Models.pdf,Multi-keyword-match,pdf,8857412,5a8a4fe7f7dde0c602a8163922162f585519b70ca20abbcf18f4b9bc44347756,Unveiling the Attribute Misbinding Threat in Identity-Preserving Models,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A36993,36993_Failure-Localization-in-Multi-Agent-Code-Generation-via-Knowledge-Guided-and-Transferable.pdf,Multi-keyword-match/36993_Failure-Localization-in-Multi-Agent-Code-Generation-via-Knowledge-Guided-and-Transferable.pdf,Multi-keyword-match,pdf,4420725,24fb49f82e87339a5d7ad1b3e6e9fb7ffe56aa0ecd1b959c3a9b4f81f4daf224,Failure Localization in Multi-Agent Code Generation via Knowledge-Guided and Transferable Reasoning,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A36994,36994_GARNET-GoT-Based-Alert-Reduction-and-Narrative-Event-Tracing.pdf,Multi-keyword-match/36994_GARNET-GoT-Based-Alert-Reduction-and-Narrative-Event-Tracing.pdf,Multi-keyword-match,pdf,6473964,0a2e29de1e6d140c096e96d5944770bfc138d811e5c9f0b654bcbe14d8933c9d,GARNET: GoT-Based Alert Reduction and Narrative Event Tracing,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A36995,36995_From-Passive-Perception-to-Active-Memory-A-Weakly-Supervised-Image-Manipulation-Localizati.pdf,Multi-keyword-match/36995_From-Passive-Perception-to-Active-Memory-A-Weakly-Supervised-Image-Manipulation-Localizati.pdf,Multi-keyword-match,pdf,1933196,13bdf99406ab61c900267b82c7c196516613dd5cabaa376b5d7d13d2b632e23b,From Passive Perception to Active Memory: A Weakly Supervised Image Manipulation Localization Framework Driven by Coarse-Grained Annotations,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37005,37005_Towards-Distance-Invariant-Radio-Frequency-Fingerprinting-via-Augmented-Unsupervised-Learn.pdf,Multi-keyword-match/37005_Towards-Distance-Invariant-Radio-Frequency-Fingerprinting-via-Augmented-Unsupervised-Learn.pdf,Multi-keyword-match,pdf,1264756,f0be9051b0e5818ae1d1e2e23507924010844193aad2bbf141d931491b5e4b12,Towards Distance-Invariant Radio Frequency Fingerprinting via Augmented Unsupervised Learning,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37023,37023_Drifting-Away-from-Truth-GenAI-Driven-News-Diversity-Challenges-LVLM-Based-Misinformation.pdf,Multi-keyword-match/37023_Drifting-Away-from-Truth-GenAI-Driven-News-Diversity-Challenges-LVLM-Based-Misinformation.pdf,Multi-keyword-match,pdf,1814664,a279880e8e4535d20bb541a4406fef5a93e17f8d1be7f5db83ff381a7ab9da93,Drifting Away from Truth: GenAI-Driven News Diversity Challenges LVLM-Based Misinformation Detection,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37327,37327_RFNNS-Robust-Fixed-Neural-Network-Steganography-with-Universal-Text-to-Image-Models.pdf,Multi-keyword-match/37327_RFNNS-Robust-Fixed-Neural-Network-Steganography-with-Universal-Text-to-Image-Models.pdf,Multi-keyword-match,pdf,8418722,83794c56990409ba20c7721989af3d4a5903acadf14e9372140f252db41acd14,RFNNS: Robust Fixed Neural Network Steganography with Universal Text-to-Image Models,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37345,37345_CLIP-FTI-Fine-Grained-Face-Template-Inversion-via-CLIP-Driven-Attribute-Conditioning.pdf,Multi-keyword-match/37345_CLIP-FTI-Fine-Grained-Face-Template-Inversion-via-CLIP-Driven-Attribute-Conditioning.pdf,Multi-keyword-match,pdf,1427461,98fa07bcb4ec38dae5164b6df3dc8be8039ee1fbb619a446ff1886591f62e340,CLIP-FTI: Fine-Grained Face Template Inversion via CLIP-Driven Attribute Conditioning,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37434,37434_3D-ANC-Adaptive-Neural-Collapse-for-Robust-3D-Point-Cloud-Recognition.pdf,Multi-keyword-match/37434_3D-ANC-Adaptive-Neural-Collapse-for-Robust-3D-Point-Cloud-Recognition.pdf,Multi-keyword-match,pdf,1279486,6d3935762b355ffef176f452d6a847be282025ac3b57423cec1c3805a714df85,3D-ANC: Adaptive Neural Collapse for Robust 3D Point Cloud Recognition,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37452,37452_Diversifying-Counterattacks-Orthogonal-Exploration-for-Robust-CLIP-Inference.pdf,Multi-keyword-match/37452_Diversifying-Counterattacks-Orthogonal-Exploration-for-Robust-CLIP-Inference.pdf,Multi-keyword-match,pdf,768569,98052a58f44b38689e49bccef1c8d86c727a0c46c051d9cc6c2c637df59cf285,Diversifying Counterattacks: Orthogonal Exploration for Robust CLIP Inference,,2026,AAAI-26,,,,True,True,10,ok,high,,,card-present,
